Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-03-31 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,14:00,7.7,,-8.5,,31,,4.0,,4,,48.3,,101.01,,,,,,Mainly Clear
2012-03-31 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,15:00,7.7,,-8.6,,30,,11.0,,6,,48.3,,100.94,,,,,,Mainly Clear
2012-03-31 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,16:00,8.4,,-7.7,,31,,4.0,,4,,48.3,,100.89,,,,,,Mainly Clear
2012-03-31 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,17:00,7.9,,-8.1,,31,,24.0,,6,,48.3,,100.88,,,,,,Mainly Clear
2012-03-31 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,18:00,7.0,,-8.2,,33,,25.0,,7,,48.3,,100.87,,,,,,Mainly Clear
2012-03-31 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,19:00,5.9,,-8.0,,36,,17.0,,4,,25.0,,100.88,,,,,,Clear
2012-03-31 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,20:00,4.4,,-7.2,,43,,16.0,,9,,25.0,,100.85,,,,,,Clear
2012-03-31 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,21:00,2.6,,-6.3,,52,,24.0,,7,,25.0,,100.86,,,,,,Clear
2012-03-31 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,22:00,2.7,,-6.7,,50,,,,0,,25.0,,100.82,,,,,,Clear
2012-03-31 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,3,31,23:00,1.5,,-6.9,,54,,,,0,,25.0,,100.79,,,,,,Clear
